name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,car_age,km_per_year,price_per_km,brand,is_luxury,engine_category,mileage_category,is_first_owner,age_x_km,brand_avg_price
hyundai i20 active sx diesel,2016,651000,42323,diesel,dealer,manual,first owner,21.19,1396.0,10,3847.5454545454545,15.381343918344202,hyundai,0,medium,high,1,423230,450973.4849921011
honda city v mt,2013,480000,42462,petrol,dealer,manual,first owner,16.8,1497.0,13,3033.0,11.303958740550597,honda,0,medium,medium,1,552006,573563.908839779
maruti swift vdi bsiv,2015,470000,54723,diesel,dealer,manual,first owner,25.2,1248.0,11,4560.25,8.58855346831372,maruti,0,medium,very_high,1,601953,387911.1913123845
honda jazz 1.5 v i dtec,2016,500000,30000,diesel,individual,manual,first owner,27.3,1498.0,10,2727.2727272727275,16.666111129629012,honda,0,medium,very_high,1,300000,573563.908839779
bmw x1 sdrive20d m sport,2011,1075000,42545,diesel,dealer,automatic,first owner,19.62,1998.0,15,2659.0625,25.26677008414422,bmw,1,large,medium,1,638175,2770638.2978723403
maruti s-cross 2017-2020 delta ddis 200 sh,2016,690000,32000,diesel,dealer,manual,first owner,25.1,1248.0,10,2909.090909090909,21.56182619293147,maruti,0,medium,very_high,1,320000,387911.1913123845
maruti swift dzire vdi optional,2017,589000,41232,diesel,dealer,manual,first owner,19.462816502829902,1430.789693178433,9,4123.2,14.284674896320908,maruti,0,medium,medium,1,371088,387911.1913123845
maruti ignis 1.2 delta bsiv,2018,480000,20375,petrol,dealer,manual,first owner,20.89,1197.0,8,2263.8888888888887,23.557126030624264,maruti,0,medium,high,1,163000,387911.1913123845
maruti swift zdi plus,2013,450000,43978,diesel,dealer,manual,second owner,28.4,1248.0,13,3141.285714285714,10.232156256395097,maruti,0,medium,very_high,0,571714,387911.1913123845
mahindra bolero b4,2015,445000,40200,diesel,dealer,manual,first owner,21.0,1498.0,11,3350.0,11.069376383672047,mahindra,0,medium,high,1,442200,616710.4889196676
hyundai i20 1.2 asta option,2018,700000,30000,petrol,individual,manual,first owner,18.6,1197.0,8,3333.3333333333335,23.332555581480616,hyundai,0,medium,medium,1,240000,450973.4849921011
maruti ertiga zdi,2014,560000,90000,diesel,individual,manual,first owner,20.77,1248.0,12,6923.076923076923,6.2221530871879205,maruti,0,medium,high,1,1080000,387911.1913123845
ford ecosport sports diesel,2013,475000,48000,diesel,dealer,manual,second owner,21.7,1498.0,13,3428.5714285714284,9.895627174433866,ford,0,medium,high,0,624000,504376.6925207756
honda amaze e diesel bsiv,2014,465000,27233,diesel,dealer,manual,first owner,27.4,1498.0,12,2094.846153846154,17.074245428508483,honda,0,medium,very_high,1,326796,573563.908839779
maruti swift dzire tour ldi,2017,520000,28832,diesel,dealer,manual,first owner,23.4,1248.0,9,2883.2,18.034890576769673,maruti,0,medium,high,1,259488,387911.1913123845
tata manza aura safire,2011,225000,35000,petrol,individual,manual,first owner,15.0,1368.0,15,2187.5,6.428387760349704,tata,0,medium,medium,1,525000,344393.97836166923
maruti ertiga zxi,2015,700000,35000,petrol,individual,manual,first owner,16.02,1373.0,11,2916.6666666666665,19.999428587754636,maruti,0,medium,medium,1,385000,387911.1913123845
honda city 2017-2020 gxi,2006,93150,80000,petrol,individual,manual,second owner,17.7,1497.0,20,3809.5238095238096,1.1643604454944314,honda,0,medium,medium,0,1600000,573563.908839779
mahindra quanto c4,2016,403000,30000,diesel,individual,manual,second owner,17.21,1493.0,10,2727.2727272727275,13.432885570480984,mahindra,0,medium,medium,0,300000,616710.4889196676
hyundai i10 era,2009,229999,50000,petrol,individual,manual,second owner,19.81,1086.0,17,2777.777777777778,4.599888002239955,hyundai,0,medium,medium,0,850000,450973.4849921011
maruti swift dzire vdi,2016,525000,40000,diesel,individual,manual,second owner,26.59,1248.0,10,3636.3636363636365,13.12467188320292,maruti,0,medium,very_high,0,400000,387911.1913123845
maruti ertiga vxi,2014,560000,25000,petrol,individual,manual,first owner,16.02,1373.0,12,1923.076923076923,22.399104035838565,maruti,0,medium,medium,1,300000,387911.1913123845
mahindra xuv500 w7,2020,830000,120000,diesel,individual,manual,first owner,15.1,2179.0,6,17142.85714285714,6.916609028258097,mahindra,0,premium,medium,1,720000,616710.4889196676
maruti ritz vdi,2011,250000,60000,diesel,individual,manual,second owner,21.1,1248.0,15,3750.0,4.16659722337961,maruti,0,medium,high,0,900000,387911.1913123845
mahindra bolero 2011-2019 di - ac bs iii,2014,450000,110000,diesel,individual,manual,first owner,15.96,2523.0,12,8461.538461538461,4.090871901164535,mahindra,0,premium,medium,1,1320000,616710.4889196676
mahindra scorpio 1.99 s4,2016,745000,67000,diesel,individual,manual,first owner,15.4,1997.0,10,6090.909090909091,11.11923702631304,mahindra,0,large,medium,1,670000,616710.4889196676
ford figo diesel titanium,2010,144000,50000,diesel,individual,manual,second owner,20.0,1399.0,16,2941.176470588235,2.8799424011519767,ford,0,medium,high,0,800000,504376.6925207756
maruti zen estilo 1.1 vxi bsiii,2008,120000,40000,petrol,individual,manual,first owner,18.2,1061.0,18,2105.2631578947367,2.9999250018749533,maruti,0,medium,medium,1,720000,387911.1913123845
tata new safari dicor 2.2 ex 4x2,2008,300000,120000,diesel,individual,manual,second owner,11.57,2179.0,18,6315.789473684211,2.4999791668402764,tata,0,premium,low,0,2160000,344393.97836166923
maruti 800 dx,1999,52000,100000,petrol,individual,manual,first owner,16.1,796.0,27,3571.4285714285716,0.5199948000519995,maruti,0,small,medium,1,2700000,387911.1913123845
mahindra scorpio 2.6 crde,2003,300000,98000,diesel,individual,manual,first owner,10.5,2179.0,23,4083.3333333333335,3.06119325313007,mahindra,0,premium,low,1,2254000,616710.4889196676
mahindra bolero di dx 7 seater,2009,270000,150000,diesel,individual,manual,second owner,13.6,2523.0,17,8333.333333333334,1.7999880000799995,mahindra,0,premium,low,0,2550000,616710.4889196676
chevrolet sail lt abs,2014,260000,38000,diesel,individual,manual,first owner,22.1,1248.0,12,2923.076923076923,6.841925212494408,chevrolet,0,medium,high,1,456000,268349.6296296296
toyota etios gd,2015,475000,120000,diesel,individual,manual,first owner,23.59,1364.0,11,10000.0,3.9583003474971044,toyota,0,medium,high,1,1320000,889490.1344537815
ford figo diesel titanium,2011,302000,103000,diesel,individual,manual,third owner,20.0,1399.0,15,6437.5,2.932010368831371,ford,0,medium,high,0,1545000,504376.6925207756
maruti 800 ac,1994,45000,60000,petrol,individual,manual,first owner,16.1,796.0,32,1818.1818181818182,0.7499875002083298,maruti,0,small,medium,1,1920000,387911.1913123845
maruti vitara brezza vdi option,2017,775000,80000,diesel,individual,manual,first owner,24.3,1248.0,9,8000.0,9.687378907763653,maruti,0,medium,high,1,720000,387911.1913123845
maruti ertiga vdi,2015,700000,50000,diesel,individual,manual,first owner,20.77,1248.0,11,4166.666666666667,13.999720005599888,maruti,0,medium,high,1,550000,387911.1913123845
maruti swift vdi bsiv,2014,530000,90000,diesel,individual,manual,first owner,25.2,1248.0,12,6923.076923076923,5.888823457517138,maruti,0,medium,very_high,1,1080000,387911.1913123845
tata nexon 1.5 revotorq xz plus,2017,869999,70000,diesel,individual,manual,first owner,21.5,1497.0,9,7000.0,12.42837959457722,tata,0,medium,high,1,630000,344393.97836166923
hyundai elantra crdi,2006,155000,110000,diesel,individual,manual,fourth & above owner,14.9,1991.0,20,5238.0952380952385,1.4090780992900065,hyundai,0,large,low,0,2200000,450973.4849921011
tata tiago 1.2 revotron xza,2019,550000,30000,petrol,individual,automatic,first owner,23.84,1199.0,7,3750.0,18.332722242591913,tata,0,medium,high,1,210000,344393.97836166923
maruti swift dzire vdi,2016,600000,80000,diesel,individual,manual,second owner,26.59,1248.0,10,7272.727272727273,7.49990625117186,maruti,0,medium,very_high,0,800000,387911.1913123845
maruti swift dzire vdi,2012,430000,110000,diesel,individual,manual,second owner,19.3,1248.0,14,7333.333333333333,3.909055372223889,maruti,0,medium,medium,0,1540000,387911.1913123845
tata manza aura (abs) quadrajet,2010,246000,120000,diesel,individual,manual,first owner,18.8,1248.0,16,7058.823529411765,2.0499829168090264,tata,0,medium,medium,1,1920000,344393.97836166923
maruti zen vxi - bs iii,2003,120000,120000,petrol,individual,manual,third owner,17.3,993.0,23,5000.0,0.9999916667361105,maruti,0,small,medium,0,2760000,387911.1913123845
hyundai i20 asta 1.2,2014,565000,70000,petrol,individual,manual,second owner,18.6,1197.0,12,5384.615384615385,8.071313266953329,hyundai,0,medium,medium,0,840000,450973.4849921011
hyundai elite i20 asta option diesel,2018,850000,60000,diesel,individual,manual,first owner,22.54,1396.0,8,6666.666666666667,14.166430559490674,hyundai,0,medium,high,1,480000,450973.4849921011
maruti alto lxi bsiii,2006,160000,90000,petrol,individual,manual,first owner,19.7,796.0,20,4285.714285714285,1.7777580249108342,maruti,0,small,medium,1,1800000,387911.1913123845
fiat linea classic plus 1.3 multijet,2014,325000,142500,diesel,individual,manual,first owner,19.5,1248.0,12,10961.538461538461,2.280685749573687,fiat,0,medium,medium,1,1710000,295340.86363636365
mahindra scorpio vlx 2wd airbag bsiv,2011,450000,90000,diesel,individual,manual,third owner,12.05,2179.0,15,5625.0,4.999944445061722,mahindra,0,premium,low,0,1350000,616710.4889196676
hyundai i10 sportz 1.1l,2015,310000,50000,petrol,individual,manual,first owner,19.81,1086.0,11,4166.666666666667,6.19987600247995,hyundai,0,medium,medium,1,550000,450973.4849921011
honda amaze s i-dtech,2013,250000,90000,diesel,individual,manual,third owner,25.8,1498.0,13,6428.571428571428,2.7777469139231785,honda,0,medium,very_high,0,1170000,573563.908839779
maruti swift dzire ldi,2015,420000,115000,diesel,individual,manual,second owner,26.59,1248.0,11,9583.333333333334,3.652142155285606,maruti,0,medium,very_high,0,1265000,387911.1913123845
hyundai i20 sportz at 1.4,2013,330000,150000,petrol,individual,automatic,second owner,15.0,1396.0,13,10714.285714285714,2.1999853334311106,hyundai,0,medium,medium,0,1950000,450973.4849921011
maruti swift vxi optional,2015,405000,68000,petrol,individual,manual,second owner,20.4,1197.0,11,5666.666666666667,5.955794767724004,maruti,0,medium,high,0,748000,387911.1913123845
mahindra bolero 2011-2019 zlx,2013,400000,90000,diesel,individual,manual,second owner,15.96,2523.0,13,6428.571428571428,4.444395062277086,mahindra,0,premium,medium,0,1170000,616710.4889196676
honda city v at,2010,409999,110000,petrol,individual,automatic,third owner,15.6,1497.0,16,6470.588235294118,3.727229752456796,honda,0,medium,medium,0,1760000,573563.908839779
mahindra bolero 2011-2019 slx 2wd bsiii,2013,500000,70000,diesel,individual,manual,second owner,15.96,2523.0,13,5000.0,7.142755103498521,mahindra,0,premium,medium,0,910000,616710.4889196676
mahindra xuv500 w8 4wd,2011,590000,80000,diesel,individual,manual,third owner,15.1,2179.0,15,5000.0,7.374907813652329,mahindra,0,premium,medium,0,1200000,616710.4889196676
hyundai santro xing xs erlx euro iii,2006,80000,118000,petrol,individual,manual,first owner,19.462816502829902,1430.789693178433,20,5619.047619047619,0.6779603562681672,hyundai,0,medium,medium,1,2360000,450973.4849921011
hyundai i10 era,2007,135000,100000,petrol,individual,manual,second owner,19.81,1086.0,19,5000.0,1.3499865001349987,hyundai,0,medium,medium,0,1900000,450973.4849921011
maruti wagon r lxi,2004,70000,70000,petrol,individual,manual,second owner,18.9,998.0,22,3043.478260869565,0.999985714489793,maruti,0,small,medium,0,1540000,387911.1913123845
maruti 800 std bsii,2004,45000,77000,petrol,individual,manual,third owner,16.1,796.0,22,3347.8260869565215,0.5844079947013675,maruti,0,small,medium,0,1694000,387911.1913123845
maruti swift dzire vdi,2018,650000,35500,diesel,individual,manual,first owner,28.4,1248.0,8,3944.4444444444443,18.3093433987775,maruti,0,medium,very_high,1,284000,387911.1913123845
maruti wagon r vxi optional,2018,400000,17500,petrol,individual,manual,first owner,20.51,998.0,8,1944.4444444444443,22.855836809325183,maruti,0,small,high,1,140000,387911.1913123845
maruti alto k10 vxi,2017,350000,27000,petrol,individual,manual,first owner,23.95,998.0,9,2700.0,12.962482871004777,maruti,0,small,high,1,243000,387911.1913123845
hyundai grand i10 1.2 crdi asta,2017,550000,60000,diesel,individual,manual,first owner,24.0,1186.0,9,6000.0,9.166513891435143,hyundai,0,medium,high,1,540000,450973.4849921011
maruti wagon r lxi optional,2016,350000,25000,petrol,individual,manual,first owner,20.51,998.0,10,2272.7272727272725,13.999440022399105,maruti,0,small,high,1,250000,387911.1913123845
maruti swift dzire ldi optional,2015,459999,80000,diesel,individual,manual,first owner,26.59,1248.0,11,6666.666666666667,5.749915626054674,maruti,0,medium,very_high,1,880000,387911.1913123845
maruti alto lxi,2012,185000,60000,petrol,individual,manual,second owner,19.7,796.0,14,4000.0,3.0832819453009117,maruti,0,small,medium,0,840000,387911.1913123845
volkswagen polo diesel highline 1.2l,2013,550000,38000,diesel,individual,manual,first owner,22.07,1199.0,13,2714.285714285714,14.473303334122786,volkswagen,0,medium,high,1,494000,489574.6954022989
maruti wagon r duo lxi,2012,300000,100000,lpg,individual,manual,second owner,26.2,998.0,14,6666.666666666667,2.999970000299997,maruti,0,small,very_high,0,1400000,387911.1913123845
maruti omni e 8 str std,2012,175000,60000,petrol,individual,manual,third owner,19.462816502829902,1430.789693178433,14,4000.0,2.9166180563657274,maruti,0,medium,medium,0,840000,387911.1913123845
toyota innova 2.5 g (diesel) 8 seater bs iv,2011,900000,110000,diesel,individual,manual,first owner,12.8,2494.0,15,6875.0,8.18174380232907,toyota,0,premium,low,1,1650000,889490.1344537815
honda br-v i-dtec s mt,2016,900000,92000,diesel,individual,manual,first owner,21.9,1498.0,10,8363.636363636364,9.782502364104738,honda,0,medium,high,1,920000,573563.908839779
mahindra bolero 2011-2019 plus ac,2012,550000,180000,diesel,individual,manual,third owner,15.96,2523.0,14,12000.0,3.0555385803412203,mahindra,0,premium,medium,0,2520000,616710.4889196676
maruti baleno zeta 1.2,2018,625000,10000,petrol,individual,manual,first owner,21.4,1197.0,8,1111.111111111111,62.493750624937505,maruti,0,medium,high,1,80000,387911.1913123845
maruti alto 800 vxi,2017,310000,35000,petrol,individual,manual,second owner,24.7,796.0,9,3500.0,8.856889803148482,maruti,0,small,high,0,315000,387911.1913123845
maruti swift ddis ldi,2017,500000,35000,diesel,individual,manual,first owner,28.4,1248.0,9,3500.0,14.285306134110455,maruti,0,medium,very_high,1,315000,387911.1913123845
hyundai grand i10 crdi sportz,2016,610000,23000,diesel,individual,manual,first owner,24.0,1120.0,10,2090.909090909091,26.520586061475587,hyundai,0,medium,high,1,230000,450973.4849921011
tata indigo cs lx (tdi) bs iii,2012,150000,150000,diesel,individual,manual,third owner,19.09,1396.0,14,10000.0,0.9999933333777775,tata,0,medium,medium,0,2100000,344393.97836166923
hyundai xcent 1.1 crdi sx option,2015,480000,70000,diesel,individual,manual,first owner,24.4,1120.0,11,5833.333333333333,6.857044899358581,hyundai,0,medium,high,1,770000,450973.4849921011
hyundai i20 1.2 asta option,2017,650000,40000,petrol,individual,manual,first owner,18.6,1197.0,9,4000.0,16.249593760155996,hyundai,0,medium,medium,1,360000,450973.4849921011
hyundai i20 1.4 crdi magna,2012,290000,100000,diesel,individual,manual,second owner,21.9,1396.0,14,6666.666666666667,2.899971000289997,hyundai,0,medium,high,0,1400000,450973.4849921011
maruti alto 800 lxi,2017,300000,50000,petrol,individual,manual,second owner,24.7,796.0,9,5000.0,5.999880002399952,maruti,0,small,high,0,450000,387911.1913123845
maruti swift dzire vdi,2010,270000,120000,diesel,individual,manual,fourth & above owner,19.3,1248.0,16,7058.823529411765,2.2499812501562486,maruti,0,medium,medium,0,1920000,387911.1913123845
hyundai xcent 1.1 crdi s,2015,400000,60000,diesel,individual,manual,second owner,24.4,1120.0,11,5000.0,6.666555557407377,hyundai,0,medium,high,0,660000,450973.4849921011
maruti alto 800 lx,2015,280000,28000,petrol,individual,manual,second owner,22.74,796.0,11,2333.3333333333335,9.999642869897503,maruti,0,small,high,0,308000,387911.1913123845
maruti swift dzire vxi,2009,250000,60000,petrol,individual,manual,third owner,17.5,1298.0,17,3333.3333333333335,4.16659722337961,maruti,0,medium,medium,0,1020000,387911.1913123845
maruti swift dzire vdi,2012,495000,80000,diesel,individual,manual,second owner,19.3,1248.0,14,5333.333333333333,6.187422657216785,maruti,0,medium,medium,0,1120000,387911.1913123845
ford endeavour 3.2 titanium at 4x4,2018,3250000,12000,diesel,individual,automatic,first owner,10.91,3198.0,8,1333.3333333333333,270.8107657695192,ford,0,premium,low,1,96000,504376.6925207756
honda amaze v petrol bsiv,2019,700000,4500,petrol,individual,manual,first owner,19.5,1199.0,7,562.5,155.52099533437013,honda,0,medium,medium,1,31500,573563.908839779
tata indigo ecs vx bsiv,2013,310000,70000,diesel,individual,manual,first owner,25.0,1396.0,13,5000.0,4.4285081641690835,tata,0,medium,very_high,1,910000,344393.97836166923
renault duster 85ps diesel rxe,2017,650000,120000,diesel,individual,manual,first owner,19.87,1461.0,9,12000.0,5.416621528153932,renault,0,medium,medium,1,1080000,449694.1359223301
honda jazz 1.2 v at i vtec,2015,600000,80000,petrol,individual,automatic,first owner,19.0,1199.0,11,6666.666666666667,7.49990625117186,honda,0,medium,medium,1,880000,573563.908839779
